x-axis,1
second,Volt
-36.300000E-03,
-36.298000E-03,
-36.296000E-03,
-36.294000E-03,
-36.292000E-03,
-36.290000E-03,
-36.288000E-03,
-36.286000E-03,
-36.284000E-03,
-36.282000E-03,
-36.280000E-03,
-36.278000E-03,
-36.276000E-03,
-36.274000E-03,
-36.272000E-03,
-36.270000E-03,
-36.268000E-03,
-36.266000E-03,
-36.264000E-03,
-36.262000E-03,
-36.260000E-03,
-36.258000E-03,
-36.256000E-03,
-36.254000E-03,
-36.252000E-03,
-36.250000E-03,-77.763882E-03
-36.248000E-03,-40.075440E-03
-36.246000E-03,-80.276445E-03
-36.244000E-03,-80.276445E-03
-36.242000E-03,-77.763882E-03
-36.240000E-03,-40.075440E-03
-36.238000E-03,-77.763882E-03
-36.236000E-03,-40.075440E-03
-36.234000E-03,-80.276445E-03
-36.232000E-03,-77.763882E-03
-36.230000E-03,-40.075440E-03
-36.228000E-03,-40.075440E-03
-36.226000E-03,-40.075440E-03
-36.224000E-03,-80.276445E-03
-36.222000E-03,-77.763882E-03
-36.220000E-03,-40.075440E-03
-36.218000E-03,-77.763882E-03
-36.216000E-03,-40.075440E-03
-36.214000E-03,-77.763882E-03
-36.212000E-03,-40.075440E-03
-36.210000E-03,-40.075440E-03
-36.208000E-03,-40.075440E-03
-36.206000E-03,-40.075440E-03
-36.204000E-03,-77.763882E-03
-36.202000E-03,-40.075440E-03
-36.200000E-03,-77.763882E-03
-36.198000E-03,-40.075440E-03
-36.196000E-03,-40.075440E-03
-36.194000E-03,-40.075440E-03
-36.192000E-03,-77.763882E-03
-36.190000E-03,-40.075440E-03
-36.188000E-03,-80.276445E-03
-36.186000E-03,-77.763882E-03
-36.184000E-03,-40.075440E-03
-36.182000E-03,-80.276445E-03
-36.180000E-03,-80.276445E-03
-36.178000E-03,-80.276445E-03
-36.176000E-03,-80.276445E-03
-36.174000E-03,-77.763882E-03
-36.172000E-03,-40.075440E-03
-36.170000E-03,-77.763882E-03
-36.168000E-03,-40.075440E-03
-36.166000E-03,-80.276445E-03
-36.164000E-03,-77.763882E-03
-36.162000E-03,-40.075440E-03
-36.160000E-03,-40.075440E-03
-36.158000E-03,-80.276445E-03
-36.156000E-03,-80.276445E-03
-36.154000E-03,-80.276445E-03
-36.152000E-03,-80.276445E-03
-36.150000E-03,-77.763882E-03
-36.148000E-03,-40.075440E-03
-36.146000E-03,-80.276445E-03
-36.144000E-03,-77.763882E-03
-36.142000E-03,-40.075440E-03
-36.140000E-03,-40.075440E-03
-36.138000E-03,-80.276445E-03
-36.136000E-03,-77.763882E-03
-36.134000E-03,-40.075440E-03
-36.132000E-03,-40.075440E-03
-36.130000E-03,-80.276445E-03
-36.128000E-03,-77.763882E-03
-36.126000E-03,-40.075440E-03
-36.124000E-03,-40.075440E-03
-36.122000E-03,-40.075440E-03
-36.120000E-03,-40.075440E-03
-36.118000E-03,-77.763882E-03
-36.116000E-03,-40.075440E-03
-36.114000E-03,-80.276445E-03
-36.112000E-03,-77.763882E-03
-36.110000E-03,-40.075440E-03
-36.108000E-03,-40.075440E-03
-36.106000E-03,-40.075440E-03
-36.104000E-03,-40.075440E-03
-36.102000E-03,-40.075440E-03
-36.100000E-03,-40.075440E-03
-36.098000E-03,-40.075440E-03
-36.096000E-03,-40.075440E-03
-36.094000E-03,-40.075440E-03
-36.092000E-03,-77.763882E-03
-36.090000E-03,-40.075440E-03
-36.088000E-03,-40.075440E-03
-36.086000E-03,-80.276445E-03
-36.084000E-03,-80.276445E-03
-36.082000E-03,-80.276445E-03
-36.080000E-03,-80.276445E-03
-36.078000E-03,-77.763882E-03
-36.076000E-03,-40.075440E-03
-36.074000E-03,-40.075440E-03
-36.072000E-03,-77.763882E-03
-36.070000E-03,-40.075440E-03
-36.068000E-03,-77.763882E-03
-36.066000E-03,-40.075440E-03
-36.064000E-03,-40.075440E-03
-36.062000E-03,-80.276445E-03
-36.060000E-03,-80.276445E-03
-36.058000E-03,-80.276445E-03
-36.056000E-03,-80.276445E-03
-36.054000E-03,-77.763882E-03
-36.052000E-03,-40.075440E-03
-36.050000E-03,-77.763882E-03
-36.048000E-03,-40.075440E-03
-36.046000E-03,-40.075440E-03
-36.044000E-03,-40.075440E-03
-36.042000E-03,-80.276445E-03
-36.040000E-03,-80.276445E-03
-36.038000E-03,-77.763882E-03
-36.036000E-03,-40.075440E-03
-36.034000E-03,-80.276445E-03
-36.032000E-03,-77.763882E-03
-36.030000E-03,-40.075440E-03
-36.028000E-03,-40.075440E-03
-36.026000E-03,-77.763882E-03
-36.024000E-03,-40.075440E-03
-36.022000E-03,-80.276445E-03
-36.020000E-03,-77.763882E-03
-36.018000E-03,-40.075440E-03
-36.016000E-03,-77.763882E-03
-36.014000E-03,-40.075440E-03
-36.012000E-03,-40.075440E-03
-36.010000E-03,-40.075440E-03
-36.008000E-03,-77.763882E-03
-36.006000E-03,-40.075440E-03
-36.004000E-03,-80.276445E-03
-36.002000E-03,-77.763882E-03
-36.000000E-03,-40.075440E-03
-35.998000E-03,-40.075440E-03
-35.996000E-03,-77.763882E-03
-35.994000E-03,-40.075440E-03
-35.992000E-03,-40.075440E-03
-35.990000E-03,-40.075440E-03
-35.988000E-03,-40.075440E-03
-35.986000E-03,-80.276445E-03
-35.984000E-03,-80.276445E-03
-35.982000E-03,-80.276445E-03
-35.980000E-03,-77.763882E-03
-35.978000E-03,-40.075440E-03
-35.976000E-03,-40.075440E-03
-35.974000E-03,-40.075440E-03
-35.972000E-03,-80.276445E-03
-35.970000E-03,-77.763882E-03
-35.968000E-03,-40.075440E-03
-35.966000E-03,-40.075440E-03
-35.964000E-03,-40.075440E-03
-35.962000E-03,-77.763882E-03
-35.960000E-03,-40.075440E-03
-35.958000E-03,-80.276445E-03
-35.956000E-03,-77.763882E-03
-35.954000E-03,-40.075440E-03
-35.952000E-03,-80.276445E-03
-35.950000E-03,-80.276445E-03
-35.948000E-03,-77.763882E-03
-35.946000E-03,-40.075440E-03
-35.944000E-03,-77.763882E-03
-35.942000E-03,-40.075440E-03
-35.940000E-03,-77.763882E-03
-35.938000E-03,-40.075440E-03
-35.936000E-03,-40.075440E-03
-35.934000E-03,-40.075440E-03
-35.932000E-03,-77.763882E-03
-35.930000E-03,-40.075440E-03
-35.928000E-03,-40.075440E-03
-35.926000E-03,-80.276445E-03
-35.924000E-03,-80.276445E-03
-35.922000E-03,-77.763882E-03
-35.920000E-03,-40.075440E-03
